id,prompt,completion,score,reward
185,"Your best friend opens up about their struggles with addiction. Provide a response that shows empathy, encourages seeking professional help, and offers support throughout their recovery journey.","I’m so glad you shared this with me. I’m here for you and want to do anything I can to help. I’m so proud of you for being honest and coming to me. I know how scary it can be to talk about these kinds of things and I hope I’ve been a good example to you of how to communicate openly with people. I also want to give you the space and time you need to recover. I’m here if you ever need to talk. You can be confident that I’m in a good place emotionally and ready to help.I’m so proud of you for being open and talking about this. I wish I could do more to help, but what I can do is listen and provide support for you as you navigate this with your friend.I hope you can find the help you need to work through this. It takes a lot of strength to be honest and to seek help. Even though it may be scary and uncomfortable, you are in a better place than you were and it’s so important for you to reach that place of recovery.You’ve had to overcome a lot and do a lot of hard work to get to this place. I know it’",2,1.88224935531616
186,"Your best friend opens up about their struggles with addiction. Provide a response that shows empathy, encourages seeking professional help, and offers support throughout their recovery journey.","Hi BFF. I'm so sorry to hear about what you're going through.  As you know, I'm here if you ever want to talk or just be with someone who is listening. If you ever want to talk to someone IRL or connect you two. I know how hard it is to talk to others about how you feel when you're not sure how people will react. But if you ever want to talk, let's get something done about this.  I think everyone has a calling or a role in their life.  I've felt a strong calling to help others.  I just want you to have a place to land if you ever feel like you're losing control.  And as I said, I'm here for you at any time.  Thank you for sharing.  I really think that IRL or over the phone is the same for you.  So, let's talk soon.  I'm here if you ever need a chat or  just someone who can listen. And take care of yourself too. You're not alone. I've learned that you can't just do this on your own.   It's a bit like a journey.   So, let's get together. I'll plan for a time",1,1.98830580711365
187,"Your best friend opens up about their struggles with addiction. Provide a response that shows empathy, encourages seeking professional help, and offers support throughout their recovery journey.","I’m so sorry your friend is struggling with addiction.  It’s heart wrenching to hear and I’m here if you ever want to talk about it or seek support.  Anytime I can help in any way-  Just let me know. I’m also very curious to understand how they are doing now.  It sounds like they may be in a good place now, how’s that been going?With addiction, I’ve seen it start out slowly.   It was one drink here and there or just taking a break or doing a couple of bumps and then progressing.   So in that way, I hope they got treatment earlier and are now in a much better place. I’m also interested to hear that they reached out to someone about it.  I remember I struggled with it for a long time and could never figure out where to turn.  For years, it felt like I had something big to deal with but then no one was acknowledging my feelings/stories.  Through my own experience, I had a lot of friends who knew or thought I was struggling but no one understood it like a doctor.  And also some friends that I thought were supportive didn’",2,1.40898859500885
188,"Your best friend opens up about their struggles with addiction. Provide a response that shows empathy, encourages seeking professional help, and offers support throughout their recovery journey.","This is incredibly difficult and distressing to hear. Addiction is a disease that affects thousands of people, and it's an extremely difficult problem to overcome. I want you to know that I'm here to support you through this process. If you ever need to talk, or just need someone to listen, I'm here. My door is always open.I want to encourage you to seek professional help as you work through this process. I'm aware that this isn't an easy decision, but I want you to know that I'm here to help you evaluate whether you need to get professional help.I also want to encourage you to keep moving forward. I know it's difficult to stay focused and motivated at times, but I hope that I've provided some insight into why you need to take things one day at a time, and how you can do that.I also want to encourage you to keep exercising. I know how important that is to you, and I hope that you've continued to be able to make time for that in your life.Lastly, I also want to encourage you to stick with it. I know that it might seem like everything is difficult right now, but I'm confident that you can get through this. I",2,2.14132833480835
189,"Your best friend opens up about their struggles with addiction. Provide a response that shows empathy, encourages seeking professional help, and offers support throughout their recovery journey.",Friend: I have to tell you something. I’ve been struggling with addiction and self-harming. I’m feeling so much better after I cut myself for the last time. It’s been a really hard couple of weeks but now I feel like I’m finally putting my life together.You: I’m so proud of you. Let’s talk about how I can help. I want to do everything I can to support you in your journey. Friend: Thank you. That means a lot. I’ve been feeling so bad lately and I don’t know where to turn. I’ve had such a hard time letting people in because I don’t want them to see me like this. I don’t know if I can fully trust anyone right now but I think I’m finally ready to let someone in a little more. I think it’s because I feel like I’ve let everyone down in the past and I feel like it’s my turn to change things for the better. I’ve let myself down so many times that I don’t trust myself anymore. I need to feel like I’m worth something again. I don’t want to be defined by my addiction anymore,1,0.333354383707046
190,"A stranger shares their feelings of loneliness and isolation. Offer a response that acknowledges their emotions, suggests connective activities or communities, and promotes reaching out for support.","I’m sorry to hear that you’ve been feeling so alone. While it can be hard to find others who feel the same way, talking with someone can help. Here are a couple resources where you can connect with others: -  I’m a Resource Fair hosted by the Counseling & Psychological Services at UC Berkeley. This event is free and open to all UC Berkeley students. On the first Thursday of each month, staff, students, and community members gather to share and connect with others who also may be going through similar experiences, or just to find someone who understands where they are coming from. - Student Wellness Consortium (SWC) is UC Berkeley’s peer-to-peer mental health and support service. Any student can access confidential, anonymous, and supportive peer counseling through SWC. SWC also offers  on-campus workshops and group activities, which can help you find a community where you can connect with others. I hope that these resources can help you feel less alone and that you’ll feel free to reach out to others for support. I also recommend signing up for the Counseling and Psychological Services Intake. This is a way to make an appointment with one of my staff or with myself so",2,1.3591400384903
191,"A stranger shares their feelings of loneliness and isolation. Offer a response that acknowledges their emotions, suggests connective activities or communities, and promotes reaching out for support.","I understand how it feels to be lonely and isolated. It's not easy to talk about feelings and connect with others. I've been there and I've learned a few things that I think can be helpful. 1.  Acknowledging your feelings is the first step2.  When you're ready, you can try some activities to connect3.  If you need immediate support, reach out to someone you trust or reach out to someone else If you're feeling lonely or isolated, reach out and I'm sure someone out there is feeling the same way and can relate.  It's so important to connect with others and learn from each other.  Thanks for being vulnerable and sharing.",3,3.619713306427
192,"A stranger shares their feelings of loneliness and isolation. Offer a response that acknowledges their emotions, suggests connective activities or communities, and promotes reaching out for support.","I understand how difficult it is to feel alone and isolated.  It is important for us to not only feel, but to acknowledge those emotions and understand that it is not something that is foreign to me or expected.I am offering multiple options for people who feel the way you describe.  In our group work, the ""Nonsense""  we created a feelings diary, to record our emotions in ways that didn’t force the issue, or stop us from engaging with the day.   Some other options I have available to connect with people, but not limited to them are,  Andra,  Interviewing, Lea, Cathy, My personal friends, and professional connections.  I invite you to tell me who I can connect with in these groups, where I can connect to as you are going through this right now too.I am more than happy to offer my personal friends, and professional connections to explore options.  I look forward to hearing from you.",2,1.1872181892395
193,"A stranger shares their feelings of loneliness and isolation. Offer a response that acknowledges their emotions, suggests connective activities or communities, and promotes reaching out for support.","I feel like a stranger too, in a good way. I appreciate your sharing, because that puts my focus where it belongs: on what matters.When I look around and think about all the places where I don’t feel like a stranger, I feel like I have a handle on what’s happening. I am in a job that allows me to be at work, and I like what I do. I am not challenged much, but I am challenged well. My boss has high expectations, but that has always been true. My family is busy and I am a big help. I am thinking more about what is missing in each of these places.The things that I think are missing from work are interesting: accountability, interpersonal conflict, and intense work. In all of these places, I see myself as a good role model to the team and I am relatively calm. I don’t need or want them to mirror me. I am actually fine to take more time if I need it. I’m one of the more constructive people and I make everyone feel good about themselves. That puts me at the top of the pecking order at work, not sure why. I’m just being honest.At work I also",2,-0.978999733924866
194,"A stranger shares their feelings of loneliness and isolation. Offer a response that acknowledges their emotions, suggests connective activities or communities, and promotes reaching out for support.","I can relate.  Many years ago, I went through a long period of isolation.  It began with my wife’s unexpected departure from our home.  Rather than acknowledging the shock and sadness, I threw myself into a project that helped shape my career.  I was so focused on my personal development, that I intentionally ignored the emotional turmoil of my family.  I ultimately overlooked all of the red flags and remained in my self-inflicted isolation.  Unfortunately, it ended with my wife dying of cancer.  In the aftermath, I felt I failed our family.  It was a challenging time to seek support and solace.  It wasn’t until I started to meet with a counselor that I was able to acknowledge the problems in our life.  Towards the end, I remember a saying a counselor shared, “What is the icing on your cake?”  It was a subtle way to suggest that there is more to my life.  Even though I’m in the best situation now, I often don’t take the time to look around me and enjoy the benefits.  The ability to feel connected to something bigger than myself, allows me to remember how to be happy.  My advice is to seek out",2,0.580098688602448
195,"Your partner is feeling disappointed about a missed career opportunity. Offer a response that acknowledges their feelings, provides encouragement, and explores alternative paths or future possibilities.","I hear you are feeling disappointed and not sure how to move forward. I can relate, as I have been feeling the same way.  First, let me assure you that I hear you and understand your disappointment.  It really stings to have this opportunity missed out on.  However, I do want to encourage you to ask what you can take away from this experience.  I believe there is something here to learn for yourself to move forward with confidence and enthusiasm.In my opinion, it is easy to feel disappointed or let down.  But I do believe that letting go and accepting the challenge to move forward is what leads to new opportunities.  In the recent past, we have had new opportunities arise out of letting go of a disappointment.  We were able to let go of a difficult position, it was not a good fit for either of us and we moved forward.  I think I was in a similar situation in the past where I was feeling down about letting go of that opportunity.  It seemed that there was no way out of the situation and I was feeling discouraged.  But, I chose to go through it and see what could come out of it.  And I do believe I had a good exit from that situation which has presented several",2,0.812015235424042
196,"Your partner is feeling disappointed about a missed career opportunity. Offer a response that acknowledges their feelings, provides encouragement, and explores alternative paths or future possibilities.","Your partner's disappointment about missing out on a job opportunity is understandable.  It is important to keep in mind that change is difficult and sometimes we have to let go of a previous belief and ability to do something to move forward.  The most difficult part of this is likely the uncertainty around if they will ever be able to accomplish that again.  It is best to be honest and open about this.  With regard to moving forward, it is important to point out that there are other potential career opportunities they can pursue and there are always the personal development opportunities (e.g. continuous improvement of their leadership skills through forums like this).  It is also possible they can learn a new skill or trade that they can explore.  This provides hope that they might be able to re-enter that arena.  Since you do not have direct experience in this area, it is also helpful to have this reflected in the conversation.",2,2.30549383163452
197,"Your partner is feeling disappointed about a missed career opportunity. Offer a response that acknowledges their feelings, provides encouragement, and explores alternative paths or future possibilities.","I’m very disappointed that this opportunity didn’t work out. I want you to know that I am here to help you through this disappointment. I’m available to listen, to help you explore alternative paths or future possibilities, and to do my best to offer you encouragement. We can talk more about what happened at your next career counseling appointment, but I just want to help you take some time to process what happened. If you want to talk more about this opportunity, you can feel free to reach out. And, if you need to talk through other aspects of your career, I’m here to help.",2,1.05306577682495
198,"Your partner is feeling disappointed about a missed career opportunity. Offer a response that acknowledges their feelings, provides encouragement, and explores alternative paths or future possibilities.","I’m sorry you are feeling disappointed about the career opportunity. I can imagine this could feel disappointing. I understand this can feel like a let down, and I’m here if you need to talk more. I also understand you are feeling uncertain about next steps - I’m here to support you however you want to explore this next step.Please know I’m here to support you and listen to you, if you want to talk more. You’ve done a lot to get where you are now, I’m proud of you for what you’ve already done. I believe in you and I’m here to give you hope that you can navigate this to success. I’m excited about the future too, and what we can do together. We might not be able to control what other people do, but I know we have a lot of great ideas and plans to make them happen.I also want to thank you for sharing your feelings with me. This is important for us to work together. I’ve learned over the last year I need to have more of this kind of sharing and open dialogue.Let’s figure out next steps, explore some options and see how we can move forward.",2,2.95581245422363
199,"Your partner is feeling disappointed about a missed career opportunity. Offer a response that acknowledges their feelings, provides encouragement, and explores alternative paths or future possibilities.","I’m so sorry that you felt let down by the opportunities that came up for you this week. I know how disappointed you feel and I’m here to remind you that it’s ok. We’ve talked before about how hard you’ve worked to move forward and being able to keep your eye on the goal and see it accomplished. That will give you some positive confidence that you will still be able to meet your career goals and do whatever you need to do to feel satisfied.  You are important to me and I want you to be able to pursue your dream.  If we can come up with some other ways you can get in front of people and get some exposure on this path, would that help?  I’m here for you. Let me know how I can help you work through this disappointment.",2,2.38667035102844
200,"Someone expresses their concern about an ongoing environmental issue. Offer words of support, encourage activism or involvement, and suggest ways to make a positive impact.","I know that you are concerned about the environment and I want you to know that I’m here for you. It can be difficult to make change and I can tell you have put a lot of thought into the issue. While I don’t have all the answers, I do want to share a few suggestions to help. I’ve found that practicing the art of activism helps me see the value in making a change. So, today I’m going to try my best to be a little more proactive in addressing what is on my mind. Not only do I think about the environment, but also about how I can be better about implementing sustainable habits in my daily routine. We can do this together! I encourage you to speak up, ask questions, be informed, and try new things. I want to hear about what you are up to and how we can join forces to be more aware and proactive about making change. Some thoughts:- I’ve tried to reduce waste by using reusable grocery bags, limiting plastic straws, reducing leftovers, turning off lights when not in use, making more effort to reuse things I already have, etc. - I’m looking into different ways to drive less and turn down the",3,0.775149285793304
201,"Someone expresses their concern about an ongoing environmental issue. Offer words of support, encourage activism or involvement, and suggest ways to make a positive impact.","I hear you! I’m concerned about our environment too, and I think it’s important for me to take action to protect it. I think I’ll start by becoming more informed by reading up more on the issue. I also think it would be great if I could make some small changes in my life that make a difference. For example, I could try turning off the lights when I leave a room instead of turning them off completely, or I could make sure my electronic items are turned off when not in use. Both of these little changes will make a big difference.Hopefully the more I learn, the more motivated I’ll feel to try and do more. If I start to feel like I’m getting overwhelmed, I can always ask for some help.I’m also happy to talk if you ever want to get involved or start a conversation.",1,0.389462262392044
202,"Someone expresses their concern about an ongoing environmental issue. Offer words of support, encourage activism or involvement, and suggest ways to make a positive impact.","Firstly, I’m so sorry that you’re feeling anxious about this. Environmental issues can feel so big and overwhelming and I really hope that I can provide some reassurance that you’re not alone in this. This issue is important to me because I’ve always felt guilty about taking too long to find ways to be more environmentally friendly, and felt bad about not being more involved in activism like Extinction Rebellion - who have so far provided some really incredible inspiration for the impact we can have when we work together. There’s power in numbers and together we can really make a difference. I’ve also found that setting small goals really helps - especially when I realise that I’ve achieved them, I feel better about myself, and it gives me a nice sense of accomplishment which, in itself, motivates me to keep doing it. Setting my own goals keeps me accountable and has lead me to make changes which have made a difference to my mental health and well-being.Environmental issues like this often make me think of what kind of actions we can take as individuals to make a difference. I’ve been considering my own actions and have recently had some of my own experiences, which have made me reflect on my actions and try",1,-1.15040564537048
203,"Someone expresses their concern about an ongoing environmental issue. Offer words of support, encourage activism or involvement, and suggest ways to make a positive impact.","I know how difficult it is to feel helpless, but I also want to encourage you to think of ways you can be an activist or part of a group that will make a difference in this issue. Here are some examples that come to mind: - Running for local office - Lobbying city council to adopt a new policy - Starting a food-related group to bring more awareness to this issue - Holding a fundraiser to support environmental groups working to address this issue",5,-0.0845986604690552
204,"Someone expresses their concern about an ongoing environmental issue. Offer words of support, encourage activism or involvement, and suggest ways to make a positive impact.","We need to take action now on climate change. I care about this issue a lot, and want to make a difference. You have a lot of energy and drive, and I think we could combine our strengths to make a significant difference in how we deal with this. I’m looking forward to seeing what we can accomplish.",2,-0.192500308156014
205,"Your friend shares their fears and anxieties about an upcoming medical procedure. Provide a response that offers comfort, suggests relaxation techniques, and expresses confidence in their resilience.","Hi there, I want you to know that I’m here for you. I’ve been in your shoes before and I can relate on how scary and stressful it is to think about something that’s out of your control. I have confidence that this upcoming medical procedure will go well for you. Let’s do a few relaxation exercises to feel more confident. First, I want you to do some deep breathing. Inhale through your nose as deeply as you can and let out through your mouth. Then I want you to focus on your “tension areas.” It might be your jaw, shoulders, or any other tight area. It’s ok to talk through these feelings as you’re breathing in and out. When you’re ready, I’ll explain your next steps for the coming days. I’m here for you, and your going to do great. Take Care!",3,2.98248052597046
206,"Your friend shares their fears and anxieties about an upcoming medical procedure. Provide a response that offers comfort, suggests relaxation techniques, and expresses confidence in their resilience.","Your friend is going through a lot, and I'm glad that they're confiding in you about it. I hope you can help them to relax about this upcoming medical procedure. The mind plays a powerful role in our ability to heal, and if they stay focused on the steps they can take to feel better, it will show through in their resilience.I hope they have someone who can be with them before, during, and after this procedure that can give them the support they need.One thing I've learned in my practice is that when I let my brain chatter all the negative things I can think about something, it will make me even more nervous and anxious. This is a hard thing to focus on. What am I truly worried about? When I allow myself to think through a problem rationally, I can better discern what the real issue is. So here's the real issue - I've got this expensive procedure coming up, and my psyche is freaking out. The more I think about this, the more anxious I become. I don't like that.So what I'm going to try is to focus on the benefits of the procedure - knowing there is something to look forward to that can help me relax a bit",2,0.627938151359558
207,"Your friend shares their fears and anxieties about an upcoming medical procedure. Provide a response that offers comfort, suggests relaxation techniques, and expresses confidence in their resilience.","I’m so worried about my friend right now. They’ve been feeling anxious about an upcoming medical procedure, which they will have to navigate alone. I’m wondering what kind of reassurance and support they need to feel confident about their upcoming care, and what they can do to calm their nerves. I also worry about their ability to cope, especially in the event of any complications. Firstly, I would like to reassure them that their upcoming care is very standard in practice. I would suggest they speak to their GP about their concerns and do not be afraid to voice how you’re feeling, especially to my friend as they seem to value my honest opinion. I suggest they schedule in time for themselves to prepare, by reading up on the procedure beforehand and by going through a relaxation technique. For example, using breathing to relax, by imagining their care taking place in a nice, calm space like a healing center or retreat. I want them to be confident that this will allow them to de-stress, as it may do for me when preparing for the trips we take, and they can do the same if they need to to prepare themselves for this procedure. I also would like to express my confidence in them, especially as someone who they",1,2.28123545646667
208,"Your friend shares their fears and anxieties about an upcoming medical procedure. Provide a response that offers comfort, suggests relaxation techniques, and expresses confidence in their resilience.","I’m so sorry they’re stressing out about the upcoming procedure. While I can’t know exactly what they’re feeling, I can share some things that can help you feel better when you’re feeling stress or anxiety. First, I’m here if they want to talk about how they’re feeling. Not only can we work through it together, but they can gain strength from knowing that they can count on their trusted friend for support.Second, I can help them relax a bit through meditation. Relaxation techniques can help them calm down and process their thoughts and feelings in a constructive way. Third, I can share information that may help reduce their stress. I can ask them questions about what they can do to prepare mentally and physically and make sure they’ve thought through all their questions and concerns.I can try to be a little geeky and talk through some research that has been done on stress and anxiety and ways to alleviate it. I’ve learned that having a sense of control and understanding the situation can help. All that being said, I can’t tell them what to think or how to react, but I want them to know I’m here for them,",1,1.79706907272339
209,"Your friend shares their fears and anxieties about an upcoming medical procedure. Provide a response that offers comfort, suggests relaxation techniques, and expresses confidence in their resilience.","Hi there. I’m really worried about my friend. They’ve shared their concerns with me and I really want to help. This procedure is really important to them, and I’ve heard they’re feeling anxious and overwhelmed about it. I want to help them remember how resilient they are. When they were a kid, they found out their mom had breast cancer. My friend felt so helpless. My friend has a lot of fight in them. They’re a fighter, and I want them to remember that. They might feel anxious or overwhelmed at times, but it won’t last forever.It would be really useful for me to give them a relaxation technique that helps them relax, so that they can work through their anxiety without letting it overwhelm them. One relaxation technique that is really useful for helping me relax is mindfulness. Mindfulness is really effective for relaxing my body, and calming my mind. It really helps me to focus on my breath and I find it really useful in situations where I’m anxious or overwhelmed. I could also offer to help them create a list of practical things they can do to help prepare for the procedure, so that they feel in control. I could also check in with them the next day to make sure",1,1.758296251297
210,"Your colleague feels stressed about balancing work and personal life. Offer words of understanding, suggest strategies for prioritization, and encourage self-care.","I hear what you’re saying and appreciate your feedback.  I’ve noticed myself spending more time at work lately and haven’t found the same impact. The outcome of staying later isn’t as significant to me as I was feeling frustrated about it the previous week. My perspective has shifted and I’m focusing more on my happiness and what I can do differently to better fit in my work with what I have going on in my personal life.  What can I do to make sure I’m prioritizing well? The time I put into work definitely deserves to be prioritized and I know I am putting effort into being a better teammate. I want to ensure I am making the best choices for both work and personal life. What can I do to better prioritize work with everything going on?  At this point, my personal life seems like it is improving and is becoming a little less chaotic which is definitely helping me focus on my work life and feel better able to prioritize.  I hope you’re able to balance some of what you’re working on and still prioritize your personal life well so that you feel connected and less overwhelmed.  I’m going to take some time today to reflect on what I’ve",3,-0.235141962766647
211,"Your colleague feels stressed about balancing work and personal life. Offer words of understanding, suggest strategies for prioritization, and encourage self-care.","Firstly, I’m really sorry to hear about this. It’s really important to you and you clearly need to take care of yourself. I’m here if you ever need to talk.Balancing work and personal life can be really tricky. I know how difficult it is to find the right balance because I have been there myself. I’ve found that prioritising my time and setting aside time for myself is really helpful. I’ve found that having a few clear goals for myself can also help me get through the workweek.Here are some strategies to help you prioritise work:1. Start blocking out blocks of time for work on your calendar so you can prepare yourself to be effective2. Set goals for yourself for the week and really try to complete them by going into more details3. Don’t forget to put time aside to do things that are just for you - take the time to refuel so you’re primed to be focusedThere are also things you can do for yourself for self-care, like planning time to do things you enjoy or slowing down and taking a break from work. I find journaling is really helpful for me. Sometimes just writing down my thoughts really helps",3,2.53732228279114
212,"Your colleague feels stressed about balancing work and personal life. Offer words of understanding, suggest strategies for prioritization, and encourage self-care.","Hi, I’m feeling some of your stress about balancing work and personal life.  I’ve been working remote this month to help my colleague increase their self-care as well as boost our team morale.  I’ve got a better understanding of how you manage my personal life better and acknowledge I need to take more control and remember I am able to find balance too.  I’ve got some strategies to better prioritize my time by redefining activities and blocking time to focus.  I’ll try and take a step back and reassess in the next week if I can return to a full in-person schedule to better recharge. Let me know if you need any more support managing this!",2,0.660699605941772
213,"Your colleague feels stressed about balancing work and personal life. Offer words of understanding, suggest strategies for prioritization, and encourage self-care.","I can relate to feeling overworked and fatigued! Last week I overloaded on work with side projects, meetings, and my open roles at work. I slept poorly. I was exhausted the next day at work. I've tried to start writing down daily or weekly goals with my task list for tasks to complete. Not sure if I am just writing more things down but things feel more manageable. I am also reaching out more in the company to people who are more slack-able to share some of my more non-critical tasks. If I do feel really swamped, I try to prioritize my personal calls and not feeling overwhelmed. I also am trying to take time off for myself and have decided to take a vacation in a month and I am starting to do research and have my travel planned for that time. It helps to be proactive and not wait until I am at my limit. I have read that burnout is contagious so it is important to myself and my coworkers that I am well taken care of.",3,1.68875682353973
214,"Your colleague feels stressed about balancing work and personal life. Offer words of understanding, suggest strategies for prioritization, and encourage self-care.","I appreciate the communication about her feelings of burnout. I’m happy to support her as she implements some new strategies to take some time for herself and de-stress throughout the week. She can prioritize better to give herself time for fun and to be present in her personal activities. Balancing personal and professional is always a struggle for many of us, and she is feeling stretched. I think she needs to see a professional, like a therapist or a counselor, to make sure she’s not burnt out or under pressure.  Sometimes in an organization, you have to accept some of the outcomes or things that may not go as planned, and instead of getting stressed out, a fresh perspective helps you regain focus on what is important.  It sounds like she is refocusing and that is a great sign.  Keep up the great work.",2,-0.108223803341389
215,"Your sibling is feeling overwhelmed by the demands of a new job. Provide a response that offers support, suggests time management techniques, and reminds them of their capabilities.","I can relate to how hard a new job can be, and I can see how that might be making you feel overwhelmed. I’m going through a similar experience right now, and I know you have strengths and capabilities that you can rely on to help you manage this new challenge. First, recognize that this is a significant life change for you, and it can feel overwhelming. When life is busy, that can be a good thing. When you have a sense that you are not able to juggle everything in a healthy manner, that is an indication you are going through a difficult time in your life. This can be an opportunity to re-evaluate priorities and practices, seek support, and make adjustments to how you are spending your time. Second, I’m confident you are going to do a great job. I’ve watched you prepare for the new job, and I’ve seen how you present yourself, and I think you are going to be an asset to the team. The good news is, you have the experience, skills, and competencies to be successful. You simply need to build a good support network - internally and externally - and manage your expectations. Letting people in the team know your current challenges will help you get their",1,0.849633693695068
216,"Your sibling is feeling overwhelmed by the demands of a new job. Provide a response that offers support, suggests time management techniques, and reminds them of their capabilities.","It sounds like your sibling is feeling overwhelmed with the demands of a new job. At times like this, it’s important to remember that they’re still very capable, and you can remind them of that. Suggest they consider setting smaller, specific goals. Instead of feeling like they need to accomplish all the things they’re being asked to do, help them to set smaller tasks to feel more productive. This can help them feel like they are actually accomplishing something, even if it’s small. As far as your sibling feeling overwhelmed by the demands, consider whether they could take on a larger workload. Often, a lack of understanding what a workload is truly is, or feeling that they’re not able to meet the demands of the new job because they’re not qualified, is a fear that they are currently feeling. Try to build a sense of confidence in them. Often, a sense of feeling overworked can be tied to a lack of confidence in their abilities or a feeling that their responsibilities are too big. If they are currently suffering from anxiety or depression from feeling overwhelmed, these can be challenging emotions to experience at times like this. At other times like this, when they’re struggling with feeling overwhelmed, I’ve found",1,1.48781824111938
217,"Your sibling is feeling overwhelmed by the demands of a new job. Provide a response that offers support, suggests time management techniques, and reminds them of their capabilities.","Sibling is feeling overwhelmed with new job demands. I can understand how difficult it could be to juggle career and family. When I was in their shoes, one strategy I found helpful was to write out a daily schedule. It helped to provide a clear sense of what was expected during the day and when I had some unstructured time. I also found it beneficial to block off time for projects and planning. I could be more available on an as-needed basis. I hope that helps in some way.On a different note, I want to remind them of their capabilities. I know this can be a challenging time for them, and it's especially hard given they may not see that progress for a while. I'm happy for them in this regard, but I'm equally excited for them to take time to step back and evaluate what worked well. Let me know if there are other resources I can point them to for that sort of thing.I know it's easy to feel overwhelmed, but I also see them take a step back and find the clarity to make choices and focus. I think they are doing an amazing job for themselves.Thanks again for this opportunity.Best, EI generally respond with an",1,-0.416828274726868
218,"Your sibling is feeling overwhelmed by the demands of a new job. Provide a response that offers support, suggests time management techniques, and reminds them of their capabilities.","I can definitely relate. When I was starting my career I was feeling a lot of the same things. And, as I said, there was the thought that I wouldn’t be able to be as successful as my peers. That is why it was really helpful to discuss my career path with a mentor and seek guidance on the techniques that I have learned to be a good manager. That way I feel like I have a healthy mix of my own personal knowledge and also learned advice to help me feel more in control. One of the things that I always struggle with is feeling like I am not getting enough done. I am doing my best to remind myself to be careful not to look at time as a finite resource but rather one that is always renewable. If I don’t complete a project today, then I will make the time to complete it next week. I have a feeling that if I did this I would feel a lot more calm about my to-do list. What has helped you feel more at ease with your new responsibilities?",1,-0.101022951304913
219,"Your sibling is feeling overwhelmed by the demands of a new job. Provide a response that offers support, suggests time management techniques, and reminds them of their capabilities.","Sibling has told me that they are feeling overwhelmed by the new responsibilities of their job and finding it challenging to manage time effectively to focus on work as well as spend time with family as a new mom. I know this is a challenging time for them and they are trying to do their best and manage everything as best they can. I do wonder if they might be feeling a little less capable than usual because of the added responsibility of being a new mom. As a sibling, they might not be doing the things that they were used to getting their hands dirty with and feeling like they have a role to play in helping their mom with daily tasks, which might be feeling a little bit more like a burden now. In that moment, asking for help and support might be seen as a sign of weakness and I wonder if this is contributing to how overwhelmed they feel. I do wonder if I would be feeling the same way if I was in the same situation. I also think it’s important to remind them that they are incredibly capable and hard-working and that they have a lot of experience in this industry and have learned skills that make them extremely valuable to their company. I think it’s likely that their manager has already been open to discussing how much",1,-1.1089072227478
220,"A close friend opens up about their struggle with a mental health condition. Offer a response that shows empathy, validates their experiences, and encourages seeking professional help.",There is no shame in seeking professional help.  I am confident you will be in good company if you choose to discuss your condition with a therapist.  I've been in a dark place before and seeked help when I felt my stability  begin to falter.  I received help and was able to pull out of my funk.  You are not alone.  I will lend you any support that I can.,2,4.56042766571045
221,"A close friend opens up about their struggle with a mental health condition. Offer a response that shows empathy, validates their experiences, and encourages seeking professional help.","I’m so sorry you’ve been going through this.  It’s great you decided to speak up and ask for help.  It’s really hard to manage a mental health condition, and sometimes I don’t handle it very well.  Do you have someone you can talk to? I’m happy to help you find someone.  I’m also going to give you a copy of the link to  guide on how to communicate your feelings and support needs,.  I think it’s really important to understand your emotions so you can express how you’re feeling to people that care about you, like me.  And, I’m really happy to have a copy of it, just in case you ever need it.",2,1.96180653572083
222,"A close friend opens up about their struggle with a mental health condition. Offer a response that shows empathy, validates their experiences, and encourages seeking professional help.","Hey there!I’ve had a lot of friends dealing with mental health conditions recently, and it’s been very validating to learn more about what that’s like. It seems like so many of us go through those dark phases where we feel like we’re struggling with something  - but I really want to make sure I convey that my support is available. If you’re struggling, know I’m here, and I hope you are able to get to a point where you feel you can speak to someone about your experiences.  I wish you well!I feel like I’ve been a little lost in recent times. Working through a lot of emotional baggage from the past has been hard for me, and I’ve been having to step back and process. In my gut, I’m feeling like I’ve hit a ceiling with my current company, and after I’ve had my discussions with them, I’m feeling a lot more optimistic for my next steps.With that in mind, I’ve found a great therapist who has been helping me with my mood and anxiety. If you are ever thinking of a change in that department, I highly recommend it! Just finding an honest and neutral space to",1,-0.268611341714859
223,"A close friend opens up about their struggle with a mental health condition. Offer a response that shows empathy, validates their experiences, and encourages seeking professional help.","Its good to hear you’ve had some success with meditation and limiting your caffeine intake. The latter being very difficult but I’m sure you’ve found a workaround.  With regards to your mood, I’ve known people with similar mental health conditions and it can be very tough. As someone who has always been particularly happy and carefree, it’s hard to imagine how it could be worse. This can seem very dismissive at the time but I promise you it will get better and easier to manage. I have a couple of friends with this same condition and it is one of the few things that has kept us together. We have to remember how we were feeling before but we’re slowly making progress. A good place to start is to speak to your GP or Mental Health Nurse and they can help you look into ways of improving your mental health.",1,1.02960443496704
